total_precip,duration,I30,time_to_peak,peak_position_ratio,third_ppr,std,max_intensity,mean_intensity,min_intensity,cv,skewness,kurtosis,relative_amp,peak_mean_ratio,peak_mean_ratio_scaled,PCI,TCI,asymm_d,event_loading_ghanghas,NRMSE_P,skewp,gini,lorentz_asymetry,intermittency,event_dry_ratio,ni,time_skewness,time_kurtosis,centre_gravity,centre_gravity_interpolated,m1,m2,m3,m4,m5,m1_wi,m2_wi,m3_wi,m4_wi,m5_wi,frac_q1,frac_q2,frac_q3,frac_q4,frac_q1_wi_,frac_q2_wi_,frac_q3_wi_,frac_q4_wi_,% time HIZ,% time LIZ,% rain HIZ,Mean Intensity HIZ,3rd_w_peak,4th_w_peak,5th_w_peak,3rd_com,3rd_ARR,T25,T50,T75,D50,BSC,BSC_Index,std_DMC_10,max_intensity_DMC_10,mean_intensity_DMC_10,min_intensity_DMC_10,cv_DMC_10,skewness_DMC_10,kurtosis_DMC_10,relative_amp_DMC_10,peak_mean_ratio_DMC_10,peak_mean_ratio_scaled_DMC_10,PCI_DMC_10,TCI_DMC_10,asymm_d_DMC_10,event_loading_ghanghas_DMC_10,NRMSE_P_DMC_10,skewp_DMC_10,gini_DMC_10,lorentz_asymetry_DMC_10,intermittency_DMC_10,event_dry_ratio_DMC_10,ni_DMC_10,time_skewness_DMC_10,time_kurtosis_DMC_10,centre_gravity_DMC_10,centre_gravity_interpolated_DMC_10,m1_DMC_10,m2_DMC_10,m3_DMC_10,m4_DMC_10,m5_DMC_10,m1_wi_DMC_10,m2_wi_DMC_10,m3_wi_DMC_10,m4_wi_DMC_10,m5_wi_DMC_10,frac_q1_DMC_10,frac_q2_DMC_10,frac_q3_DMC_10,frac_q4_DMC_10,frac_q1_wi__DMC_10,frac_q2_wi__DMC_10,frac_q3_wi__DMC_10,frac_q4_wi__DMC_10,% time HIZ_DMC_10,% time LIZ_DMC_10,% rain HIZ_DMC_10,Mean Intensity HIZ_DMC_10,3rd_w_peak_DMC_10,4th_w_peak_DMC_10,5th_w_peak_DMC_10,3rd_com_DMC_10,3rd_ARR_DMC_10,T25_DMC_10,T50_DMC_10,T75_DMC_10,D50_DMC_10,BSC_DMC_10,BSC_Index_DMC_10,max_intensity_dblnorm,mean_intensity_dblnorm,min_intensity_dblnorm,std_dblnorm,skewness_dblnorm,kurtosis_dblnorm,cv_dblnorm,relative_amp_dblnorm,peak_mean_ratio_dblnorm,peak_mean_ratio_scaled_dblnorm,PCI_dblnorm,TCI_dblnorm,asymm_d_dblnorm,event_loading_ghanghas_dblnorm,NRMSE_P_dblnorm,skewp_dblnorm,gini_dblnorm,lorentz_asymetry_dblnorm,intermittency_dblnorm,event_dry_ratio_dblnorm,ni_dblnorm,time_skewness_dblnorm,time_kurtosis_dblnorm,centre_gravity_dblnorm,centre_gravity_interpolated_dblnorm,m1_dblnorm,m2_dblnorm,m3_dblnorm,m4_dblnorm,m5_dblnorm,m1_wi_dblnorm,m2_wi_dblnorm,m3_wi_dblnorm,m4_wi_dblnorm,m5_wi_dblnorm,frac_q1_dblnorm,frac_q2_dblnorm,frac_q3_dblnorm,frac_q4_dblnorm,frac_q1_wi__dblnorm,frac_q2_wi__dblnorm,frac_q3_wi__dblnorm,frac_q4_wi__dblnorm,% time HIZ_dblnorm,% time LIZ_dblnorm,% rain HIZ_dblnorm,Mean Intensity HIZ_dblnorm,3rd_w_peak_dblnorm,4th_w_peak_dblnorm,5th_w_peak_dblnorm,3rd_com_dblnorm,3rd_ARR_dblnorm,T25_dblnorm,T50_dblnorm,T75_dblnorm,D50_dblnorm,BSC_dblnorm,BSC_Index_dblnorm,gauge_num
3.36,50,0.068,0.0,0.0,0,0.2579922479455536,0.6000000000000001,0.33599999999999997,0.0,0.7678340712665286,-0.432705309068722,-1.6910958632713453,1.7857142857142863,1.7857142857142863,1.7857142857142863,15.306122448979595,0.03928571428571429,-0.18119945320934938,-100.0,0.11,0.2777777777777778,0.40000000000000013,0.5835714285714285,0.4,30.0,1.7857142857142863,0.0820253998001635,1.6107902854831606,0.4,0.46825396825396826,0.17857142857142858,0.17857142857142858,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.17857142857142858,0.17857142857142858,0.42857142857142855,0.42857142857142855,0.5178571428571429,,,,,17.9,25.0,17.9,39.3,60.0,40.0,92.85714285714286,0.52,2,2,3,0,2,5.555555555555553,48.888888888888886,66.66666666666666,48.888888888888886,1111,0,0.07678339236232447,0.178572,0.1,0.0,0.7678339236232447,-0.4327056927698628,-1.691096153722674,1.78572,1.78572,1.78572,15.3061204084,0.03928570000000011,-0.24199999999999988,9.391722339633882,0.11,-0.017146776406035673,0.40000020000000003,0.583574330110884,0.4,30.0,1.78572,0.08202448989768586,1.6107907660450822,0.4,0.46825400000000006,1.0624994531254102,0.178572,0.42857100000000004,0.42857100000000004,0.42857100000000004,1.0624994531254102,0.178572,0.42857100000000004,0.42857100000000004,0.517857,,,,,17.4,13.0,39.1,30.4,60.0,40.0,92.8571,0.15476183333333335,2,2,3,1,2,5.5555555555555545,48.88890133329351,66.66666666666666,48.88890133329351,1111,0,0.17857142857142866,0.1,0.0,0.07284313590846837,-0.4327053090687224,-0.4327053090687224,0.7284313590846837,1.7857142857142865,1.7857142857142865,1.7283950617283952,15.306122448979595,0.03928571428571441,-0.1944332677948176,-1.6915608576383052,0.11,-0.017146776406035673,0.4000000000000001,0.7338764350954176,0.0,0.0,1.7857142857142865,0.08202539980016416,1.6107902854831606,0.4,0.46825396825396826,0.17857117857117857,0.17857117857117857,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.17857117857117857,0.17857117857117857,0.42857142857142855,0.42857142857142855,0.5178570178570179,,,,,17.9,25.0,17.9,39.3,60.0,40.0,92.85714285714286,0.15476190476190477,2,2,3,1,2,5.555555555555554,48.888888888888886,66.66666666666666,48.888888888888886,1111,0,598120
10.68,285,0.192,275.0,0.9649122807017544,2,0.5151509013170993,2.64,0.1873684210526316,0.0,2.749400877815979,3.3501216389328645,11.665951052693273,14.089887640449437,14.089887640449437,14.08988764044944,14.783486933467996,0.21446875616006317,0.14192415380971704,5.41956632904747,0.23,-0.23692032616618078,0.8882318154937907,0.855801785164666,0.10526315789473684,82.45614035087719,14.089887640449437,0.5113585461624234,1.3247423025295684,0.38596491228070173,0.3934590690208668,3.2692307692307687,0.24719101123595502,0.6179775280898876,0.6179775280898876,0.6179775280898876,3.2692307692307687,0.24719101123595502,0.6179775280898876,0.6179775280898876,0.6179775280898876,,,,,22.5,22.5,25.8,29.2,17.543859649122805,82.45614035087719,100.00000000000003,1.068,1,1,1,0,1,3.8225446428571432,9.464285714285715,96.73295454545455,9.464285714285715,1111,0,0.17843566570802674,0.539326,0.09999999999999999,0.0,1.7843566570802676,2.115235548397961,4.086366388448531,5.393260000000001,5.393260000000001,5.393260000000001,38.65535811700001,0.16816540000000002,0.8820179114960001,-44.7536479929337,0.47,0.17764060356652947,0.7486894000000002,0.8602803239467546,0.2,50.0,5.393260000000001,0.5006201537079732,1.3077161858479671,0.4,0.42779822222222225,0.6707324485427874,0.5393260000000001,0.617978,0.617978,0.617978,0.6707324485427874,0.5393260000000001,0.617978,0.617978,0.617978,,,,,0.0,0.0,68.3,31.7,20.0,80.0,83.14610000000002,0.4157305,1,1,1,1,1,3.530085081502962,8.680546542247997,90.49145847715002,8.680546542247997,1100,4,0.2471910112359551,0.017543859649122806,0.0,0.04781011595327829,3.350121638932865,3.350121638932865,2.7251766093368626,14.089887640449442,14.089887640449442,1.630141388174807,14.783486933467996,0.21446875616006286,0.14377369875204737,-2.5046066684668613,0.23,-0.23692032616618078,0.8882318154937908,0.14794144057191672,0.0,0.0,14.089887640449442,0.5113585461624233,1.3247423025295681,0.38596491228070173,0.3934590690208668,3.269231690827869,0.24719075280924716,0.6179773820226178,0.6179773820226178,0.6179773820226178,3.269231690827869,0.24719075280924716,0.6179773820226178,0.6179773820226178,0.6179773820226178,,,,,22.5,22.5,25.8,29.2,17.543859649122805,82.45614035087719,100.0,0.1,1,1,1,1,1,3.8225446428571432,9.464285714285715,96.73295454545455,9.464285714285715,1101,1,598120
113.27999999999999,1030,0.62,810.0,0.7864077669902912,2,0.9001891347561009,3.7200000000000006,0.549902912621359,0.0,1.6369964844611302,1.8170527834399048,2.4087621380298834,6.76483050847458,6.76483050847458,6.764830508474578,1.779975222637174,0.6004350419614933,0.17756199244466137,-0.1662823850279016,0.03,-0.09771947592170746,0.747007158137239,0.6615825643898625,0.20388349514563106,57.76699029126213,6.76483050847458,-1.925677789339809,7.300388875541413,0.6796116504854369,0.6841050020669699,3.949238578680207,0.032838983050847474,0.06673728813559324,0.06673728813559324,0.10805084745762715,3.949238578680207,0.032838983050847474,0.06673728813559324,0.06673728813559324,0.10805084745762715,,,,,24.8,24.3,24.5,26.5,34.46601941747573,65.53398058252428,95.55084745762711,1.524507042253521,2,3,3,0,3,65.96205962059621,72.3780487804878,77.5,72.3780487804878,1111,0,0.1505066572887134,0.49352700000000005,0.1,0.0,1.505066572887134,2.3691965494281324,6.00772336986815,4.93527,4.93527,4.93527,30.38702849940001,0.5702099,-0.6839106583121546,24.854483642216742,0.42,-0.10631001371742113,0.6420436,0.8471599772802654,0.2,10.0,4.93527,-1.978864806361856,7.3306656288224525,0.7,0.7392367777777777,1.0286174546234934,0.493527,0.066737,0.066737,0.079449,1.0286174546234934,0.493527,0.066737,0.066737,0.1022245,,,,,11.9,14.0,0.0,74.1,30.0,70.0,81.4619,0.2715396666666667,2,3,3,2,3,65.56405076629042,71.9850518141189,77.61347290917101,71.9850518141189,0011,-4,0.032838983050847426,0.0048543689320388345,0.0,0.007927273584111006,1.817052783439905,1.817052783439905,1.6330183583268674,6.76483050847457,6.76483050847457,3.132676074489335,1.7799752226371737,0.6004350419614948,0.15568985452240353,0.19879393534800463,0.03,-0.09771947592170746,0.747007158137239,0.6889900107763781,0.0,0.0,6.76483050847457,-1.9256777893398047,7.300388875541399,0.6796116504854369,0.6841050020669698,3.9492543893276086,0.03283863877497348,0.06674026585707557,0.06674026585707557,0.10805481139707462,3.9492543893276086,0.03283863877497348,0.06674026585707557,0.06674026585707557,0.10805481139707462,,,,,24.8,24.3,24.5,26.5,34.46601941747573,65.53398058252428,95.5508474576271,0.013457865839102408,2,3,3,2,3,65.96205962059621,72.3780487804878,77.5,72.3780487804878,0001,-3,598120
26.639999999999997,295,0.6319999999999999,195.0,0.6610169491525424,2,1.364456205384202,8.399999999999999,0.4515254237288134,0.0,3.021881235648196,4.347006790241424,21.306796088057986,18.60360360360361,18.60360360360361,18.603603603603602,16.910153396639885,0.6107039242632465,-0.5077404149492504,46.06033556608171,0.3,-0.049715035466808805,0.8932661475034358,0.8546201578581436,0.1016949152542373,74.57627118644068,18.60360360360361,-1.7168996253092281,6.707458495484549,0.6610169491525424,0.6764523143833491,0.649717514124294,0.31531531531531537,0.0810810810810811,0.0810810810810811,0.0810810810810811,0.649717514124294,0.31531531531531537,0.0810810810810811,0.0810810810810811,0.0810810810810811,,,,,20.3,0.0,54.5,25.2,16.94915254237288,83.05084745762711,95.4954954954955,2.5439999999999996,2,3,3,0,3,65.77586206896551,67.14285714285714,70.77586206896551,67.14285714285714,1111,0,0.15734857187997187,0.42942900000000006,0.1,0.0,1.5734857187997187,1.5313482447250264,1.0746282049531928,4.29429,4.29429,4.294290000000001,32.28271576540001,0.5600599000000002,-0.37566257515271645,14.429179784462082,0.36,-0.10631001371742113,0.7156153999999999,0.8318237177755784,0.4,50.0,4.29429,-1.7479179465790442,6.598413511462496,0.6,0.7183851111111111,1.4347822384075957,0.429429,0.081081,0.081081,0.081081,1.4347822384075957,0.429429,0.081081,0.081081,0.081081,,,,,5.1,34.3,0.0,60.6,30.0,70.0,91.8919,0.3063063333333333,2,3,3,2,3,61.21166400132864,68.91996891996891,75.38850685703832,68.91996891996891,0011,-4,0.31531531531531537,0.01694915254237288,0.0,0.05078241745369275,4.347006790241422,4.347006790241422,2.9961626297678725,18.603603603603606,18.603603603603606,2.984958979033728,16.91015339663989,0.6107039242632467,-0.4733443735446156,0.6559075362503061,0.3,-0.049715035466808805,0.8932661475034357,0.683234073950414,0.0,0.0,18.603603603603606,-1.7168996253092277,6.707458495484547,0.6610169491525424,0.6764523143833487,0.6497181731297457,0.3153143693712612,0.08108183783632432,0.08108183783632432,0.08108183783632432,0.6497181731297457,0.3153143693712612,0.08108183783632432,0.08108183783632432,0.08108183783632432,,,,,20.3,0.0,54.5,25.2,16.94915254237288,83.05084745762711,95.49549549549552,0.09549549549549552,2,3,3,2,3,65.77586206896551,67.14285714285714,70.77586206896551,67.14285714285714,0011,-4,598120
6.84,210,0.156,200.0,0.9523809523809523,2,0.6683006688401004,3.7199999999999998,0.16285714285714287,0.0,4.103600598140967,4.574308323929743,21.743792752303754,22.84210526315789,22.84210526315789,22.84210526315789,41.52046783625731,0.34001670843776094,-1.2309289789636024,30.58767343306606,0.53,-0.23228769170499555,0.9477861319966583,0.9564200680272108,0.047619047619047616,92.85714285714286,22.84210526315789,-0.7915535477883897,1.628077287542016,0.6666666666666666,0.6709456568249892,1.2564102564102564,0.5438596491228069,0.3157894736842105,0.3157894736842105,0.3157894736842105,1.2564102564102564,0.5438596491228069,0.3157894736842105,0.3157894736842105,0.3157894736842105,,,,,0.0,31.6,0.0,68.4,7.142857142857142,92.85714285714286,100.0,2.28,2,3,4,0,3,1.9308943089430892,95.94807238394965,97.06923682140048,95.94807238394965,1111,0,0.22800277411616438,0.684211,0.1,0.0,2.2800277411616436,2.360449326498909,5.308073096460128,6.84211,6.84211,6.84211,56.786738504199995,0.26315869999999997,-0.593081572778627,16.283243699945736,0.62,-0.2777777777777778,0.8368422000000001,0.9316667141667379,0.2,80.0,6.84211,-0.7925962820873144,1.6282088663786338,0.6,0.684211,1.4615374497048426,0.684211,0.315789,0.315789,0.315789,1.4615374497048426,0.684211,0.315789,0.315789,0.315789,,,,,0.0,0.0,0.0,100.0,20.0,80.0,100.0,0.5,2,3,4,2,3,8.796309490760532,91.88034750163976,95.94017375081988,91.88034750163976,1001,0,0.5438596491228069,0.023809523809523808,0.0,0.09653461685459302,4.574308323929741,4.574308323929741,4.054453907892907,22.842105263157894,22.842105263157894,2.8983050847457625,41.520467836257296,0.3400167084377608,-1.2309289789636024,-13.749236593875155,0.53,-0.23228769170499555,0.9477861319966584,0.9786421583706757,0.0,0.0,22.842105263157894,-0.7915535477883897,1.6280772875420157,0.6666666666666666,0.6709456568249892,1.2564092071013182,0.54386,0.315789,0.315789,0.315789,1.2564092071013182,0.54386,0.315789,0.315789,0.315789,,,,,0.0,31.6,0.0,68.4,7.142857142857142,92.85714285714286,100.0,0.3333333333333333,2,3,4,2,3,1.9308943089430892,95.94807238394965,97.06923682140048,95.94807238394965,1001,0,598120
41.4,345,0.30800000000000005,305.0,0.8840579710144928,2,0.5299056519796709,2.16,0.6000000000000001,0.0,0.8831760866327847,0.857936716207327,0.7020465183496212,3.5999999999999996,3.5999999999999996,3.6000000000000005,2.5633270321361064,0.29657634950640616,-0.4648404279023268,3.3161134415485605,0.04,-0.16478284652961528,0.4784709094727999,0.46858345021037867,0.17391304347826086,26.08695652173913,3.5999999999999996,-0.7230365270130018,2.164994528018493,0.6376811594202898,0.6426683716965048,3.373493975903615,0.05217391304347826,0.24927536231884057,0.2434782608695652,0.2637681159420289,3.373493975903615,0.05217391304347826,0.24927536231884057,0.24579710144927533,0.2695652173913043,,,,,24.9,24.3,22.3,28.4,55.072463768115945,44.927536231884055,89.56521739130436,0.9757894736842107,2,3,4,0,3,45.66176470588236,72.51838235294117,87.91666666666667,72.51838235294117,1111,0,0.07544431943714075,0.217391,0.1,0.0,0.7544431943714075,0.3545874300484401,-1.157303212738522,2.17391,2.17391,2.1739100000000002,15.1226608018,0.31574910000000006,-0.6808646852177895,1.3174129524950262,0.14,-0.2777777777777778,0.40280200000000005,0.7333467399839743,0.2,10.0,2.17391,-0.7405735003517246,2.256217760424381,0.6,0.6874934444444445,4.600006440009016,0.217391,0.143317,0.143317,0.249275,4.600006440009016,0.217391,0.249275,0.2174876,0.280515,,,,,23.8,16.1,19.1,41.0,40.0,60.0,69.8229,0.17455725,2,3,4,2,3,44.57337459098022,72.11759993761652,86.94922089694997,72.11759993761652,0011,-4,0.05217391304347829,0.014492753623188406,0.0,0.012706563805436649,0.8579367162073248,0.8579367162073248,0.8767529025751287,3.6000000000000023,3.6000000000000023,2.727428964252979,2.563327032136106,0.29657634950640627,-0.4812880388267514,-0.32737778776698556,0.04,-0.16478284652961528,0.4784709094728,0.6534285144420475,0.0,0.0,3.6000000000000023,-0.7230365270130014,2.164994528018493,0.6376811594202898,0.6426683716965046,3.373484911463965,0.05217405217405218,0.2492752492752493,0.2434782434782435,0.2637682637682638,3.373484911463965,0.05217405217405218,0.2492752492752493,0.2457970457970458,0.2695652695652696,,,,,24.9,24.3,22.3,28.4,49.275362318840585,47.82608695652174,83.768115942029,0.024637681159420294,2,3,4,2,3,45.66176470588236,72.51838235294119,87.91666666666667,72.51838235294119,0001,-3,598120
45.96000000000001,915,0.6960000000000001,20.0,0.02185792349726776,0,0.7285981535255518,6.36,0.2511475409836067,0.0,2.901076198763618,4.958373393740939,31.284240288158962,25.323759791122704,25.323759791122704,25.323759791122715,5.120356672961162,0.3117322261695844,-0.0614149524107264,-73.4377985793776,0.13,0.230049159269664,0.876599751744211,0.8152970277201216,0.06557377049180328,75.95628415300546,25.323759791122704,0.5871512990294799,1.3864959065844547,0.3442622950819672,0.34869308237454444,0.3252279635258357,0.13838120104438636,0.6344647519582243,0.6344647519582243,0.6344647519582243,0.3252279635258357,0.13838120104438636,0.6344647519582243,0.6344647519582243,0.6344647519582243,,,,,14.1,32.6,27.4,25.8,18.579234972677597,81.4207650273224,94.7780678851175,1.2811764705882356,1,1,1,0,1,2.081173543437695,4.100529100529103,88.16718995290424,4.100529100529103,1111,0,0.19567421228664753,0.616188,0.1,0.0,1.9567421228664752,2.491190873797272,6.363529878622324,6.161879999999999,6.161879999999999,6.161879999999999,44.4595576186,0.2126200000000001,0.46809635523281473,-30.21611649230895,0.55,0.17764060356652947,0.7764142000000002,0.86246748921609,0.2,50.0,6.161879999999999,0.5949154424501047,1.4083125062277981,0.4,0.4140796666666667,0.6462770048170411,0.6161880000000001,0.6344650000000001,0.6344650000000001,0.6344650000000001,0.6462770048170411,0.6161880000000001,0.6344650000000001,0.6344650000000001,0.6344650000000001,,,,,0.0,0.0,67.8,32.2,20.0,80.0,85.23349999999999,0.4261675,1,1,1,1,1,4.178432556297754,8.686436246369254,86.95251673865336,8.686436246369254,1111,0,0.1383812010443863,0.00546448087431694,0.0,0.015809502201682316,4.958373393740933,4.958373393740933,2.893138902907864,25.323759791122693,25.323759791122693,1.5308957473297955,5.120356672961157,0.3117322261695838,-0.09454783219507853,-0.7062294453362412,0.13,0.230049159269664,0.876599751744211,0.7651767975231353,0.0,0.0,25.323759791122693,0.5871512990294776,1.3864959065844533,0.3442622950819672,0.34869308237454477,0.3252259572625295,0.1383804464782141,0.6344614621541514,0.6344614621541514,0.6344614621541514,0.3252259572625295,0.1383804464782141,0.6344614621541514,0.6344614621541514,0.6344614621541514,,,,,14.1,32.6,27.4,25.8,18.579234972677597,81.4207650273224,94.77806788511747,0.027875902319152195,1,1,1,1,1,2.081173543437695,4.100529100529103,88.16718995290424,4.100529100529103,1101,1,598120
84.24000000000001,2995,0.264,995.0,0.332220367278798,0,0.35890431302173875,2.7600000000000002,0.14063439065108516,0.0,2.5520380282528667,3.4364624934548993,14.700527205644493,19.625356125356124,19.625356125356124,19.625356125356124,1.2524248991485456,0.08088504582661529,-0.08779576906590243,-23.590154456114163,0.03,0.04662207582318874,0.8719470722809621,0.8073221646539447,0.10350584307178631,80.46744574290484,19.625356125356124,0.09234313450861543,1.27147490429706,0.5358931552587646,0.5373824429008375,0.8447837150127226,0.032763532763532756,0.47293447293447294,0.42450142450142453,0.5227920227920229,0.8447837150127226,0.032763532763532756,0.4800569800569798,0.42450142450142453,0.5227920227920229,,,,,24.6,24.8,25.1,25.5,19.532554257095157,80.46744574290484,99.99999999999997,0.72,1,1,4,0,1,22.96195652173913,33.57859531772576,91.25418060200668,33.57859531772576,1111,0,0.10831468984296534,0.294397,0.1,0.0,1.0831468984296533,1.1501450285280252,-0.0075592709914475975,2.94397,2.94397,2.94397,20.5588648322,0.13314330000000024,-0.8396687739411829,2.965869993072554,0.22,-0.2777777777777778,0.5384612000000001,0.767331260753605,0.2,10.0,2.94397,0.09482961882170261,1.3040509849715698,0.5,0.5903238888888889,3.3967737442976658,0.294397,0.19943,0.19943,0.522792,3.3967737442976658,0.294397,0.480057,0.39586889999999997,0.5320515,,,,,19.1,28.3,22.8,29.7,40.0,60.0,83.1909,0.20797725,1,1,4,1,1,24.224484616392736,38.51851851851851,90.56451737695093,38.51851851851851,0101,-2,0.03276353276353283,0.001669449081803005,0.0,0.004256939715614341,3.4364624934549006,3.4364624934549006,2.54990688965299,19.625356125356166,19.625356125356166,2.157428927642413,1.2524248991485454,0.08088504582661499,-0.0923108269195506,-0.07082594189382344,0.03,-0.2246944958716128,0.8719470722809619,0.33527358287524417,0.0,0.0,19.625356125356166,0.09234313450861546,1.2714749042970592,0.5358931552587646,0.5373824429008375,0.8447901372172876,0.032763115395884335,0.47293623072177093,0.4245035384044635,0.5227938845651171,0.8447901372172876,0.032763115395884335,0.4800587050816297,0.4245035384044635,0.5227938845651171,,,,,24.6,24.8,25.1,25.5,19.532554257095157,80.46744574290484,100.0,0.008547008547008548,1,1,4,1,1,22.96195652173913,33.57859531772576,91.25418060200668,33.57859531772576,1101,1,598120
54.720000000000006,365,0.31200000000000006,95.0,0.2602739726027397,0,0.5461797586574619,2.7600000000000002,0.7495890410958905,0.0,0.7286389324194941,1.0803766398132084,1.9931676442468964,3.682017543859649,3.682017543859649,3.682017543859649,2.0871806709756844,0.08624729632299916,-0.14703173329057284,-17.50324121134968,0.04,0.07383026834705077,0.3895097332372025,0.6035479293572295,0.1643835616438356,10.95890410958904,3.682017543859649,0.2650214237090118,1.6306189607872281,0.4657534246575342,0.4749634502923976,0.5110410094637223,0.05043859649122807,0.4473684210526315,0.41228070175438597,0.5614035087719298,0.5110410094637223,0.05043859649122807,0.4605263157894736,0.42149122807017547,0.5745614035087718,,,,,24.6,25.0,23.5,27.0,41.0958904109589,58.9041095890411,68.42105263157895,1.2480000000000002,1,1,1,0,1,21.23015873015873,37.80864197530864,76.38888888888889,37.80864197530864,1111,0,0.05055173344208881,0.199561,0.1,0.015351,0.5055173344208881,0.3723242497067811,0.9535619917978604,1.8420999999999998,1.9956099999999999,1.9956099999999999,12.2999299786,0.07434210000000015,0.3110409793415705,24.087107718566042,0.11,0.05555555555555556,0.2640346,0.7040283519835843,0.0,0.0,1.9956099999999999,0.2172516278963024,1.6598666240174405,0.5,0.5211987777777778,0.6231450472575724,0.199561,0.260965,0.260965,0.541667,0.6231450472575724,0.199561,0.460526,0.4006577,0.5679825000000001,,,,,24.9,20.3,21.4,33.4,40.0,60.0,58.5526,0.1463815,1,1,1,1,1,21.193406950156174,38.73873873873873,76.19045895686685,38.73873873873873,1111,0,0.050438596491228116,0.0136986301369863,0.0,0.009912754046059995,1.0803766398132124,1.0803766398132124,0.7236310453623797,3.6820175438596525,3.6820175438596525,1.8813157002373684,2.0871806709756857,0.08624729632299925,-0.16835856081627237,-0.07881159955747273,0.04,0.07383026834705077,0.38950973323720284,0.44760549220378065,0.0,0.0,3.6820175438596525,0.26502142370901116,1.6306189607872275,0.4657534246575342,0.4749634502923977,0.5110410094637224,0.05043859649122807,0.44736842105263164,0.412280701754386,0.5614035087719298,0.5110410094637224,0.05043859649122807,0.46052631578947373,0.4214912280701755,0.5745614035087719,,,,,24.6,25.0,23.5,27.0,41.0958904109589,58.9041095890411,68.42105263157896,0.022807017543859654,1,1,1,1,1,21.23015873015873,37.80864197530864,76.38888888888889,37.80864197530864,1111,0,598120
60.84,1415,0.5760000000000001,135.0,0.09540636042402827,0,0.6482198069532114,4.44,0.21498233215547716,0.0,3.0152236253740745,3.996521462781661,17.87543549474495,20.65285996055226,20.65285996055226,20.65285996055227,3.554575197724947,0.6710574919327302,-0.05568483614823906,-67.02210934114203,0.07,0.1678449540724759,0.9045378830646567,0.8370874901671891,0.07773851590106007,83.03886925795054,20.65285996055226,2.3747313753898522,7.980041738875477,0.1696113074204947,0.16873697315595845,1.0842911877394628,0.07297830374753449,0.8441814595660748,0.7790927021696251,0.9211045364891517,1.0842911877394628,0.07297830374753449,0.8520710059171596,0.7790927021696251,0.9211045364891517,,,,,23.9,24.7,26.2,25.2,16.96113074204947,83.03886925795054,100.0,1.2675,1,1,1,0,1,3.6735372340425547,9.291738547057697,11.923758865248244,9.291738547057697,1111,0,0.2190032146141543,0.717949,0.1,0.0,2.190032146141543,3.0620609039711093,9.533983384541877,7.1794899999999995,7.1794899999999995,7.1794899999999995,53.1661672102,0.5840240999999999,1.3280869317469413,-34.66197741174634,0.65,0.17764060356652947,0.7465486,0.9656081654012351,0.4,30.0,7.1794899999999995,2.376148504994055,7.806496763461663,0.2,0.21893466666666667,0.7350601633307681,0.717949,0.779093,0.779093,0.9211050000000001,0.7350601633307681,0.717949,0.852071,0.8301776000000001,0.9211050000000001,,,,,0.0,0.0,72.5,27.5,10.0,90.0,71.7949,0.717949,1,1,1,1,1,3.7164199685492982,7.585466067614521,15.91873258539925,7.585466067614521,1111,0,0.0729783037475345,0.0035335689045936395,0.0,0.01063565957868601,3.9965214627816623,3.9965214627816623,3.0098916607681407,20.652859960552263,20.652859960552263,1.2021264117430213,3.5545751977249447,0.6710574919327293,-0.07173664086308845,0.06484592477300898,0.07,0.1678449540724759,0.9045378830646565,0.33343778980428274,0.0,0.0,20.652859960552263,2.374731375389851,7.980041738875465,0.1696113074204947,0.1687369731559586,1.084287756703626,0.07297763511182442,0.8441797791011045,0.7790921045394773,0.9211043944780275,1.084287756703626,0.07297763511182442,0.8520697396513017,0.7790921045394773,0.9211043944780275,,,,,23.9,24.7,26.2,25.2,16.96113074204947,83.03886925795054,100.0,0.020833333333333332,1,1,1,1,1,3.6735372340425547,9.291738547057697,11.923758865248242,9.291738547057697,1111,0,598120
