total_precip,duration,I30,time_to_peak,peak_position_ratio,std,max_intensity,mean_intensity,min_intensity,cv,skewness,kurtosis,relative_amp,peak_mean_ratio,peak_mean_ratio_scaled,PCI,TCI,asymm_d,Event Loading,NRMSE_P,skewp,gini,lorentz_asymetry,heaviest_half,intermittency,event_dry_ratio,ni,time_skewness,time_kurtosis,centre_gravity,centre_gravity_interpolated,m1,m2,m3,m4,m5,m1_wi,m2_wi,m3_wi,m4_wi,m5_wi,frac_q1,frac_q2,frac_q3,frac_q4,frac_q1_wi_,frac_q2_wi_,frac_q3_wi_,frac_q4_wi_,% time HIZ,% time LIZ,% rain HIZ,Mean Intensity HIZ,3rd_w_peak,4th_w_peak,5th_w_peak,third_ppr,3rd_ARR,3rd_rcg,T25,T50,T75,D50,BSC,BSC_Index,std_DMC_10,max_intensity_DMC_10,mean_intensity_DMC_10,min_intensity_DMC_10,cv_DMC_10,skewness_DMC_10,kurtosis_DMC_10,relative_amp_DMC_10,peak_mean_ratio_DMC_10,peak_mean_ratio_scaled_DMC_10,PCI_DMC_10,TCI_DMC_10,asymm_d_DMC_10,Event Loading_DMC_10,NRMSE_P_DMC_10,skewp_DMC_10,gini_DMC_10,lorentz_asymetry_DMC_10,heaviest_half_DMC_10,intermittency_DMC_10,event_dry_ratio_DMC_10,ni_DMC_10,time_skewness_DMC_10,time_kurtosis_DMC_10,centre_gravity_DMC_10,centre_gravity_interpolated_DMC_10,m1_DMC_10,m2_DMC_10,m3_DMC_10,m4_DMC_10,m5_DMC_10,m1_wi_DMC_10,m2_wi_DMC_10,m3_wi_DMC_10,m4_wi_DMC_10,m5_wi_DMC_10,frac_q1_DMC_10,frac_q2_DMC_10,frac_q3_DMC_10,frac_q4_DMC_10,frac_q1_wi__DMC_10,frac_q2_wi__DMC_10,frac_q3_wi__DMC_10,frac_q4_wi__DMC_10,% time HIZ_DMC_10,% time LIZ_DMC_10,% rain HIZ_DMC_10,Mean Intensity HIZ_DMC_10,3rd_w_peak_DMC_10,4th_w_peak_DMC_10,5th_w_peak_DMC_10,3rd_ARR_DMC_10,3rd_rcg_DMC_10,T25_DMC_10,T50_DMC_10,T75_DMC_10,D50_DMC_10,BSC_DMC_10,BSC_Index_DMC_10,max_intensity_dblnorm,mean_intensity_dblnorm,min_intensity_dblnorm,std_dblnorm,skewness_dblnorm,kurtosis_dblnorm,cv_dblnorm,relative_amp_dblnorm,peak_mean_ratio_dblnorm,peak_mean_ratio_scaled_dblnorm,PCI_dblnorm,TCI_dblnorm,asymm_d_dblnorm,Event Loading_dblnorm,NRMSE_P_dblnorm,skewp_dblnorm,gini_dblnorm,lorentz_asymetry_dblnorm,heaviest_half_dblnorm,intermittency_dblnorm,event_dry_ratio_dblnorm,ni_dblnorm,time_skewness_dblnorm,time_kurtosis_dblnorm,centre_gravity_dblnorm,centre_gravity_interpolated_dblnorm,m1_dblnorm,m2_dblnorm,m3_dblnorm,m4_dblnorm,m5_dblnorm,m1_wi_dblnorm,m2_wi_dblnorm,m3_wi_dblnorm,m4_wi_dblnorm,m5_wi_dblnorm,frac_q1_dblnorm,frac_q2_dblnorm,frac_q3_dblnorm,frac_q4_dblnorm,frac_q1_wi__dblnorm,frac_q2_wi__dblnorm,frac_q3_wi__dblnorm,frac_q4_wi__dblnorm,% time HIZ_dblnorm,% time LIZ_dblnorm,% rain HIZ_dblnorm,Mean Intensity HIZ_dblnorm,3rd_w_peak_dblnorm,4th_w_peak_dblnorm,5th_w_peak_dblnorm,3rd_ARR_dblnorm,3rd_rcg_dblnorm,T25_dblnorm,T50_dblnorm,T75_dblnorm,D50_dblnorm,BSC_dblnorm,BSC_Index_dblnorm,gauge_num
156.0,1625,1.1600000000000001,860.0,0.5292307692307693,1.2400716825158808,10.8,0.4799999999999999,0.0,2.5834826719080857,4.05230091512522,22.108943236373275,22.500000000000004,22.500000000000004,22.500000000000004,2.355029585798817,0.310224852071007,-0.11920603267642343,-18.29000593311929,0.07,-0.007793080511289118,0.8626272189349115,0.795076923076923,second_half,0.16,79.07692307692308,22.500000000000004,0.7410389298782122,2.822230585982549,0.49230769230769234,0.4936134852801521,1.4385964912280726,0.06923076923076925,0.2846153846153847,0.2538461538461539,0.5230769230769236,1.4385964912280726,0.06923076923076925,0.2846153846153847,0.2569230769230769,0.5230769230769236,,,,,9.3,29.8,33.2,27.8,20.923076923076923,79.07692307692308,100.0,2.2941176470588234,1,2,2,1,2,2,29.552469135802465,46.60493827160493,54.2989417989418,46.60493827160493,1111,0,0.12291652689528777,0.35384600000000005,0.1,0.0,1.2291652689528776,1.2800172737944977,0.6146307749102453,3.53846,3.53846,3.5384600000000006,23.597625325600006,0.42769260000000003,-0.46732774068405425,-4.8972841302469465,0.28,-0.017146776406035673,0.6046156000000001,0.7923059167154155,,0.2,10.0,3.53846,0.7374865846207442,2.956868093798874,0.5,0.5393163333333334,1.4444448456791232,0.35384599999999994,0.023076999999999997,0.023076999999999997,0.4461539999999999,1.4444448456791232,0.35384599999999994,0.28461499999999995,0.20615359999999996,0.6230769999999999,,,,,1.6,46.1,35.2,17.1,40.0,60.0,88.46160000000002,0.22115400000000002,1,2,2,2,2,31.86275884277704,46.13526160470311,53.98550656374682,46.13526160470311,0111,-3,0.0692307692307692,0.003076923076923077,0.0,0.007936938526441286,4.052300915125221,4.052300915125221,2.579505021093418,22.499999999999993,22.499999999999993,1.9688708700312214,2.355029585798817,0.3102248520710058,-0.09521828211853746,0.07965848726687756,0.07,-0.007793080511289118,0.8626272189349113,0.4718447893357504,,0.0,0.0,22.499999999999993,0.7410389298782153,2.8222305859825556,0.49230769230769234,0.4936134852801517,1.4385896090863455,0.06923148462039234,0.2846159923119462,0.2538467769274385,0.5230756615296303,1.4385896090863455,0.06923148462039234,0.2846159923119462,0.25692379846658925,0.5230756615296303,,,,,9.3,29.8,33.2,27.8,20.923076923076923,79.07692307692308,99.99999999999999,0.014705882352941175,1,2,2,2,2,29.552469135802465,46.60493827160494,54.2989417989418,46.60493827160494,0111,-3,610400
130.8,2375,1.4400000000000002,1845.0,0.7768421052631579,1.2949608684819063,16.8,0.27536842105263154,0.0,4.702648413829554,7.757195827049017,76.50853988328099,61.009174311926614,61.009174311926614,61.00917431192661,4.856493561148052,0.3402028005794308,0.02303648589995352,0.12259937210934076,0.13,-0.09151067833038226,0.951424432641236,0.9162725761772853,second_half,0.06736842105263158,91.36842105263158,61.009174311926614,-0.7240175038572112,2.0026330911538754,0.5621052631578948,0.5634459799481284,2.000000000000002,0.1284403669724771,0.3027522935779817,0.3027522935779817,0.3027522935779817,2.000000000000002,0.1284403669724771,0.3027522935779817,0.3027522935779817,0.3027522935779817,,,,,32.8,0.0,34.5,32.8,8.631578947368421,91.36842105263158,100.0,3.1902439024390246,2,3,4,2,3,2,24.498945147679326,76.84599156118144,77.8443339361061,76.84599156118144,1111,0,0.1147146105641687,0.281346,0.1,0.0,1.147146105641687,0.6678569322086049,-1.444060693755171,2.8134599999999996,2.8134599999999996,2.8134599999999996,21.8434976892,0.3223247000000001,-1.4575648319933938,-3.519293356412926,0.21,-0.17764060356652947,0.5837927999999999,0.7062794196800829,,0.4,20.0,2.8134599999999996,-0.6034796599478355,2.0190294755766303,0.6,0.6235135555555555,3.4105259534627566,0.281346,0.091743,0.091743,0.302752,3.4105259534627566,0.281346,0.302752,0.23944930000000003,0.37614650000000005,,,,,8.6,23.4,22.7,45.3,40.0,60.0,89.9083,0.22477075,2,3,4,3,2,30.555568719817636,68.82354022375334,79.37802168464768,68.82354022375334,0011,-4,0.12844036697247707,0.002105263157894737,0.0,0.00988988557792208,7.757195827049014,7.757195827049014,4.697695649512988,61.00917431192661,61.00917431192661,2.2844599364631124,4.856493561148052,0.34020280057943014,0.03654902561881505,0.02341486617179264,0.13,-0.09151067833038226,0.9514244326412363,0.5550319088006236,,0.0,0.0,61.00917431192661,-0.7240175038572122,2.002633091153875,0.5621052631578948,0.5634459799481283,2.0000000000000004,0.12844025688051375,0.302752605505211,0.302752605505211,0.302752605505211,2.0000000000000004,0.12844025688051375,0.302752605505211,0.302752605505211,0.302752605505211,,,,,32.8,0.0,34.5,32.8,8.631578947368421,91.36842105263158,100.0,0.024390243902439025,2,3,4,3,2,24.498945147679326,76.84599156118144,77.8443339361061,76.84599156118144,1001,0,610400
43.20000000000001,570,0.5600000000000002,80.0,0.14035087719298245,0.849515602132973,4.800000000000001,0.37894736842105287,0.0,2.241777283406455,2.812011430567224,8.997006901302289,12.66666666666666,12.66666666666666,12.666666666666666,5.246913580246913,0.49707602339181256,0.17345595234707048,-57.87234639685552,0.1,0.13722705085671397,0.8333333333333331,0.7922437673130194,first_half,0.15789473684210525,78.0701754385965,12.66666666666666,1.7112886007180677,4.455758126691904,0.2631578947368421,0.26573254670599805,0.9047619047619039,0.11111111111111106,0.8055555555555554,0.7777777777777775,0.861111111111111,0.9047619047619039,0.11111111111111106,0.8055555555555554,0.7777777777777775,0.861111111111111,,,,,60.5,27.4,0.0,12.1,21.929824561403507,78.0701754385965,100.00000000000003,1.7280000000000006,1,1,1,0,1,1,9.734513274336287,13.938053097345135,28.318584070796472,13.938053097345135,1111,0,0.13011215735493573,0.373457,0.1,0.0,1.301121573549357,1.300769257082007,0.8212923481466081,3.7345699999999997,3.7345699999999997,3.73457,25.236256142400006,0.44845670000000026,-0.03849978678527897,-41.02554524744597,0.3,0.10631001371742113,0.6358026000000001,0.7412968733290133,,0.2,40.0,3.7345699999999997,1.6494315642503374,4.368304366617075,0.3,0.32235933333333344,0.9432320774204502,0.373457,0.666667,0.666667,0.8611110000000001,0.9432320774204502,0.373457,0.805556,0.7638893,0.8611110000000001,,,,,54.2,34.2,0.7,10.9,40.0,60.0,91.66670000000002,0.22916675000000003,1,1,1,1,1,9.302319740398042,17.26353740561534,28.888856888914482,17.26353740561534,1111,0,0.11111111111111105,0.008771929824561403,0.0,0.01957827429493242,2.812011430567225,2.812011430567225,2.2319232696222957,12.66666666666666,12.66666666666666,1.357591796228912,5.246913580246912,0.49707602339181256,0.23935642239906296,0.09418284776478557,0.1,0.13722705085671397,0.8333333333333334,0.28611817456925115,,0.0,0.0,12.66666666666666,1.7112886007180668,4.455758126691902,0.2631578947368421,0.2657325467059981,0.9047615782327857,0.11111044444777779,0.8055549722251389,0.7777771111144445,0.8611106944465278,0.9047615782327857,0.11111044444777779,0.8055549722251389,0.7777771111144445,0.8611106944465278,,,,,60.5,27.4,0.0,12.1,21.929824561403507,78.0701754385965,99.99999999999999,0.039999999999999994,1,1,1,1,1,9.734513274336287,13.938053097345136,28.318584070796472,13.938053097345136,1111,0,610400
18.0,425,0.12000000000000002,0.0,0.0,0.46017899330842227,1.2000000000000002,0.2117647058823529,0.0,2.173067468400883,1.7279813604151604,1.0091096091683815,5.666666666666669,5.666666666666669,5.666666666666668,6.66666666666667,0.1458823529411762,0.0,-100.0,0.06,0.25297619047619047,0.8235294117647061,0.8373702422145328,first_half,0.25882352941176473,82.35294117647058,5.666666666666669,-0.3905527942267606,2.2259655020149953,0.5647058823529412,0.5706349206349207,0.06666666666666668,0.06666666666666668,0.2,0.2,0.4666666666666668,0.06666666666666668,0.06666666666666668,0.2,0.2,0.4666666666666668,,,,,26.2,39.3,11.9,22.6,17.647058823529413,82.35294117647058,99.99999999999997,1.1999999999999997,2,2,2,0,3,2,36.607142857142854,61.30952380952381,86.01190476190476,61.30952380952381,1111,0,0.05158663388686819,0.177778,0.1,0.0,0.5158663388686818,-0.4996067520668324,0.13720152852563494,1.77778,1.77778,1.77778,12.395062716199998,0.2066666999999999,-1.267089111243471,33.575380361732456,0.09,-0.017146776406035673,0.26444499999999993,0.61611105,,0.2,10.0,1.77778,-0.588070930605041,2.5263014779326567,0.6,0.6123456666666667,0.6562505712891518,0.177778,0.133333,0.133333,0.288889,0.6562505712891518,0.177778,0.2,0.17999990000000002,0.377778,,,,,12.3,17.5,36.8,33.3,50.0,50.0,71.1111,0.1422222,2,3,3,2,2,39.5833255208431,58.333312499947915,79.16668749989583,58.333312499947915,0011,-4,0.06666666666666676,0.011764705882352941,0.0,0.02541466940552102,1.7279813604151608,1.7279813604151608,2.160246899469287,5.666666666666675,5.666666666666675,2.2931654676258995,6.666666666666668,0.14588235294117605,0.07076844095732765,-0.06780276075466131,0.06,0.003048739337004643,0.8235294117647058,0.5001391029034693,,0.0,0.0,5.666666666666675,-0.39055279422675937,2.2259655020149958,0.5647058823529412,0.5706349206349206,0.06666666666666665,0.06666666666666665,0.19999999999999996,0.19999999999999996,0.4666666666666667,0.06666666666666665,0.06666666666666665,0.19999999999999996,0.19999999999999996,0.4666666666666667,,,,,26.2,39.3,11.9,22.6,17.647058823529413,82.35294117647058,100.0,0.06666666666666667,2,2,2,3,2,36.607142857142854,61.3095238095238,86.01190476190476,61.3095238095238,0001,-3,610400
229.20000000000005,1665,1.28,20.0,0.012012012012012012,1.4718281439469139,12.0,0.6882882882882875,0.0,2.1383890573050737,3.8146420997133412,20.10618065896679,17.43455497382201,17.43455497382201,17.434554973821985,1.6693621337134394,0.29978145684951896,-0.0702809291387824,-68.74649031228893,0.05,0.23890266392905052,0.7986101284530602,0.6954161368575784,first_half,0.2042042042042042,69.06906906906907,17.43455497382201,0.5800263839207415,2.0729688153193186,0.3483483483483483,0.35039109316848543,0.16860465116279091,0.05235602094240844,0.5654450261780116,0.5445026178010482,0.5863874345549748,0.16860465116279091,0.05235602094240844,0.5654450261780116,0.5476439790575928,0.5863874345549748,,,,,51.2,3.9,33.3,11.5,30.930930930930934,69.06906906906907,99.99999999999997,2.2252427184466015,1,1,1,0,1,2,8.057228915662632,21.5361445783132,58.05722891566264,21.5361445783132,1111,0,0.09924779321364165,0.32227999999999996,0.1,0.005236,0.9924779321364164,1.403123850569174,1.7148007763519741,3.1704399999999993,3.2227999999999994,3.2227999999999994,18.865112011999997,0.2291447999999999,-0.14102862982588538,43.11058214360926,0.24,0.17764060356652947,0.4912737999999999,0.7815930435802111,,0.0,0.0,3.2227999999999994,0.5718533235410987,1.9557362162375638,0.4,0.4099282222222222,0.3292399001170127,0.32228,0.511926,0.511926,0.586387,0.3292399001170127,0.32228,0.565445,0.5493893,0.6282719999999999,,,,,45.2,15.5,27.3,12.0,30.0,70.0,67.9465,0.22648833333333332,1,1,1,1,2,8.438624798312027,21.50365429688677,60.6902361774305,21.50365429688677,1111,0,0.05235602094240842,0.003003003003003003,0.0,0.006411939485862652,3.8146420997133426,3.8146420997133426,2.1351758487922634,17.434554973822003,17.434554973822003,1.5368983181906037,1.6693621337134419,0.29978145684952084,-0.0938463414318373,-0.012743926244779524,0.05,0.23890266392905052,0.7986101284530611,0.5482730598270616,,0.0,0.0,17.434554973822003,0.5800263839207452,2.072968815319323,0.3483483483483483,0.3503910931684849,0.16860012547957043,0.052354900547088426,0.5654411257363593,0.5444985655301235,0.5863846859215954,0.16860012547957043,0.052354900547088426,0.5654411257363593,0.5476400995579089,0.5863846859215954,,,,,51.2,3.9,33.3,11.5,30.930930930930934,69.06906906906907,100.0,0.009708737864077669,1,1,1,1,2,8.057228915662632,21.5361445783132,58.05722891566264,21.5361445783132,1111,0,610400
2.4000000000000004,70,0.04000000000000001,0.0,0.0,0.4357638235215377,1.2000000000000002,0.17142857142857146,0.0,2.5419556372089693,2.29482106136921,3.7916666666666696,7.0,7.0,7.0,50.0,-0.035714285714286004,0.0,-100.0,0.46,0.2692307692307692,0.8571428571428571,0.9387755102040816,first_half,0.14285714285714285,85.71428571428571,7.0,0.0,1.0,0.42857142857142855,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,,,,50.0,0.0,0.0,50.0,14.285714285714285,85.71428571428571,100.0,1.2000000000000002,0,0,0,0,1,2,3.8461538461538463,7.6923076923076925,96.15384615384616,7.6923076923076925,1111,0,0.21081851067789198,0.5,0.1,0.0,2.1081851067789197,1.7787811838447127,1.4062499999999982,5.0,5.0,5.0,50.0,-0.05,0.0,-100.0,0.45,0.2777777777777778,0.8,0.9199999999999999,,0.2,80.0,5.0,0.0,1.0,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,,,,50.0,0.0,0.0,50.0,20.0,80.0,100.0,0.5,0,0,0,1,2,5.555555555555555,11.11111111111111,94.44444444444444,11.11111111111111,1101,1,0.5,0.07142857142857142,0.0,0.17496355305594133,2.294821061369209,2.294821061369209,2.4494897427831788,7.0,7.0,1.8666666666666667,50.0,-0.03571428571428571,0.0,-24.238559158584195,0.46,0.2692307692307692,0.8571428571428571,1.0098639455782312,,0.0,0.0,7.0,0.0,1.0,0.42857142857142855,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,,,,50.0,0.0,0.0,50.0,14.285714285714285,85.71428571428571,100.0,0.5,0,0,0,1,2,3.846153846153846,7.692307692307692,96.15384615384616,7.692307692307692,1101,1,610400
14.400000000000002,185,0.24000000000000005,125.0,0.6756756756756757,0.6959341379213442,2.4000000000000004,0.38918918918918927,0.0,1.7881641043812313,1.6495227365943863,1.8780684595266708,6.166666666666666,6.166666666666666,6.166666666666666,11.11111111111111,0.2837837837837838,-0.085083907053316,0.8347087265343167,0.15,-0.05866340877914953,0.7657657657657658,0.7655222790357925,second_half,0.3783783783783784,72.97297297297297,6.166666666666666,-0.6469788407759138,2.357631450646755,0.5405405405405406,0.5486111111111112,1.3333333333333335,0.16666666666666669,0.25,0.25,0.25,1.3333333333333335,0.16666666666666669,0.25,0.25,0.33333333333333337,,,,,24.6,0.8,50.8,23.8,27.027027027027028,72.97297297297297,100.0,1.4400000000000002,2,3,3,2,3,2,19.444444444444443,61.11111111111111,70.83333333333333,61.11111111111111,1111,0,0.12297759004975033,0.416667,0.1,0.0,1.2297759004975033,2.167728649841552,5.561745484738101,4.16667,4.16667,4.16667,23.611138889000006,0.30833370000000004,0.21428520224155506,-8.964032394182711,0.34,-0.10631001371742113,0.5333342000000001,0.90541472998992,,0.4,30.0,4.16667,-0.8462992005982451,2.4042601149083804,0.5,0.5925925555555556,1.833334,0.416667,0.25,0.25,0.25,1.833334,0.416667,0.25,0.25,0.2916665,,,,,20.7,4.3,41.3,33.7,20.0,80.0,58.333400000000005,0.291667,2,3,3,3,2,22.22222222222222,66.66666666666666,73.33332800000426,66.66666666666666,1011,-1,0.16666666666666674,0.027027027027027025,0.0,0.047671194793956595,1.6495227365943848,1.6495227365943848,1.7638342073763942,6.16666666666667,6.16666666666667,2.1449275362318847,11.111111111111114,0.2837837837837842,-0.013134619914161776,0.20824520874033894,0.15,-0.0696159122085048,0.7657657657657657,0.641294103517264,,0.0,0.0,6.16666666666667,-0.6469788407759149,2.357631450646756,0.5405405405405406,0.5486111111111112,1.3333300000000001,0.16666733333466666,0.249999499999,0.249999499999,0.249999499999,1.3333300000000001,0.16666733333466666,0.249999499999,0.249999499999,0.33333266666533334,,,,,24.6,0.8,50.8,23.8,27.027027027027028,72.97297297297297,100.0,0.09999999999999999,2,3,3,3,2,19.444444444444443,61.11111111111111,70.83333333333333,61.11111111111111,1011,-1,610400
189.60000000000005,2705,1.32,2700.0,0.9981515711645101,1.4549738348628642,20.4,0.35046210720887266,0.0,4.151586733443086,9.88658433644226,122.0289369034822,58.20886075949363,58.20886075949363,58.20886075949365,3.3648453773433737,0.3346709094737837,-0.13633492368295705,-4.107947746105642,0.11,-0.25046296296296294,0.9063852687241155,0.8471202435416033,second_half,0.1478743068391867,84.4731977818854,58.20886075949363,-0.30479859670499104,3.2129795926452616,0.6635859519408502,0.6652250351617439,9.294117647058824,0.10759493670886072,0.07594936708860757,0.056962025316455674,0.12658227848101258,9.294117647058824,0.10759493670886072,0.07594936708860757,0.056962025316455674,0.12658227848101258,,,,,5.1,3.2,4.6,87.1,15.526802218114602,84.4731977818854,99.99999999999997,2.257142857142857,2,2,3,2,3,2,56.08024691358025,61.203703703703695,95.78703703703702,61.203703703703695,1111,0,0.136848043308384,0.417721,0.1,0.006328999999999918,1.3684804330838398,1.8039543697811458,2.6493405431757457,4.11392,4.17721,4.17721,26.8546482616,0.4158226999999998,0.9487422979362432,25.91142712042929,0.34,-0.05555555555555556,0.6189876,0.8128720056542448,,0.0,0.0,4.17721,-0.6207136056169592,3.6684054377277677,0.6,0.7116737777777777,0.8064512429760069,0.417721,0.056962,0.056962,0.107595,0.8064512429760069,0.417721,0.075949,0.07025290000000001,0.1613925,,,,,5.2,7.2,59.2,28.4,30.0,70.0,79.1139,0.26371300000000003,2,2,3,3,3,56.48147926486818,63.131319176622135,89.55027300956735,63.131319176622135,0001,-3,0.10759493670886078,0.0018484288354898336,0.0,0.007666817009984739,9.88658433644226,9.88658433644226,4.147748002401744,58.20886075949368,58.20886075949368,2.9761498555064234,3.364845377343375,0.3346709094737838,-0.112136033116041,0.017098228815586394,0.11,-0.25046296296296294,0.906385268724116,0.5994512136469214,,0.0,0.0,58.20886075949368,-0.30479859670499093,3.212979592645262,0.6635859519408502,0.665225035161744,9.29400994470003,0.10759618355801918,0.07594883543718985,0.05696162657789239,0.1265813923953164,9.29400994470003,0.10759618355801918,0.07594883543718985,0.05696162657789239,0.1265813923953164,,,,,5.1,3.2,4.6,87.1,15.526802218114602,84.4731977818854,100.0,0.011904761904761904,2,2,3,3,2,56.08024691358025,61.203703703703695,95.78703703703702,61.203703703703695,0001,-3,610400
145.20000000000002,1450,0.9600000000000001,1080.0,0.7448275862068966,1.1566863871259623,7.200000000000001,0.5006896551724141,0.0,2.310186310375543,3.1195127311552717,11.50291224833428,14.38016528925619,14.38016528925619,14.3801652892562,2.1788129226145756,0.6397549159304643,0.07366996573765763,101.1921944182836,0.05,-0.07742268908687533,0.8427757195782274,0.7773008323424495,second_half,0.13793103448275862,77.24137931034483,14.38016528925619,-3.0155254041582724,13.11843992638318,0.803448275862069,0.8045697617890131,0.365591397849462,0.0495867768595041,0.04132231404958675,0.04132231404958675,0.0495867768595041,0.365591397849462,0.0495867768595041,0.04132231404958675,0.04132231404958675,0.0495867768595041,,,,,17.8,0.0,18.3,63.8,22.758620689655174,77.24137931034483,99.99999999999997,2.1999999999999997,2,3,4,2,3,3,74.52422145328718,83.91003460207612,91.95501730103804,83.91003460207612,1111,0,0.14878445509378846,0.37373700000000004,0.1,0.0,1.4878445509378846,1.1601854500525188,-0.5619156868399564,3.7373700000000003,3.7373700000000003,3.7373700000000003,29.9231326698,0.6112029,-0.44292234217242804,32.30241380809872,0.31,-0.17764060356652947,0.6843889999999999,0.8255344359846992,,0.2,30.0,3.7373700000000003,-2.9123984641789593,12.642244745877154,0.8,0.8527701111111111,1.0216225523235452,0.373737,0.041322,0.041322,0.041322,1.0216225523235452,0.373737,0.041322,0.041322,0.0518825,,,,,4.0,0.3,12.8,82.9,30.0,70.0,93.38839999999999,0.31129466666666666,2,3,4,3,3,74.69913832342182,83.1149236554642,90.91591223317764,83.1149236554642,0001,-3,0.049586776859504134,0.0034482758620689663,0.0,0.00795241307209518,3.1195127311552695,3.1195127311552695,2.306199790907602,14.380165289256196,14.380165289256196,5.0452911574406905,2.1788129226145743,0.6397549159304645,0.1463989745805591,0.08210853746597058,0.05,-0.07742268908687533,0.8427757195782274,0.7437009619578138,,0.0,0.0,14.380165289256196,-3.015525404158268,13.118439926383157,0.803448275862069,0.804569761789013,0.36559274091768945,0.049587842993330834,0.04132170246894193,0.04132170246894193,0.04958584295933026,0.36559274091768945,0.049587842993330834,0.04132170246894193,0.04132170246894193,0.04958584295933026,,,,,17.8,0.0,18.3,63.8,22.758620689655174,77.24137931034483,99.99999999999997,0.015151515151515152,2,3,4,3,3,74.52422145328718,83.91003460207612,91.95501730103804,83.91003460207612,0001,-3,610400
2.4000000000000004,40,0.04000000000000001,0.0,0.0,0.555492059863531,1.2000000000000002,0.30000000000000004,0.0,1.851640199545103,1.4401645996461907,-1.7763568394002505e-15,4.0,4.0,4.0,50.0,-0.06249999999999995,0.0,-100.0,0.43,0.2857142857142857,0.75,0.90625,first_half,0.25,75.0,4.0,0.0,1.0,0.5,0.5000000000000001,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,50.0,0.0,0.0,50.0,50.0,0.0,0.0,50.0,25.0,75.0,100.0,1.2000000000000002,0,0,0,0,1,2,7.142857142857143,14.285714285714286,92.85714285714286,14.285714285714286,1111,0,0.18666080605145205,0.5,0.1,0.0,1.8666080605145203,1.732162340742136,1.6412203542609447,5.0,5.0,5.0,41.3580308642,-0.027777799999999964,0.11302451962953372,-100.0,0.44,0.2777777777777778,0.7777778000000001,0.89000009000009,,0.2,70.0,5.0,0.01280519330772083,1.0156256953888292,0.4,0.4876543333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,,,,48.2,0.0,0.0,51.8,30.0,70.0,100.0,0.3333333333333333,0,0,0,1,2,5.555555555555555,11.11111111111111,92.8571448979586,11.11111111111111,1101,1,0.5,0.125,0.0,0.21650635094610965,1.440164599646191,1.440164599646191,1.7320508075688772,4.0,4.0,1.7777777777777777,50.0,-0.0625,0.0,-20.450487116513397,0.43,0.2857142857142857,0.75,1.0295138888888888,,0.0,0.0,4.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,50.0,0.0,0.0,50.0,50.0,0.0,0.0,50.0,25.0,75.0,100.0,0.5,0,0,0,1,2,7.142857142857143,14.285714285714286,92.85714285714286,14.285714285714286,1101,1,610400
